Order ID,Order Date,Region,Country,Customer Name,Product Category,Product Name,ASP,Quantity,Total Revenue
ORD-202327551,2023-04-29,LATAM,Mexico,Next Apex Solutions,Office Supplies,Standing Desk,605.85,7,4240.95
ORD-202323202,2023-04-29,EMEA,United Kingdom,Apex Summit Inc.,Electronics,Wireless Headset,145.38,1,145.38
ORD-202329668,2023-04-29,EMEA,Netherlands,Gamma Elite Corp.,Software,Team Collaboration Tool,199.45,7,1396.15
ORD-202302402,2023-04-29,APAC,Singapore,Elite Alpha Inc.,Electronics,Enterprise Laptop X1,1234.57,6,7407.42
ORD-202310980,2023-04-29,North America,Canada,Elite Delta Group,Electronics,Docking Station,173.63,2,347.26
ORD-202300008,2023-04-29,North America,United States,Elite Delta Group,Software,Security Suite,1580.74,4,6322.96
ORD-202314579,2023-04-29,APAC,Australia,Global Elite Corp.,Electronics,Enterprise Laptop X1,1198.86,2,2397.72
ORD-202329504,2023-04-29,North America,United States,Delta Next Inc.,Office Supplies,Standing Desk,616.09,1,616.09
ORD-202306790,2023-04-29,EMEA,Germany,Summit Apex Inc.,Electronics,Docking Station,194.74,2,389.48
ORD-202309085,2023-04-29,North America,United States,Elite Summit Solutions,Electronics,Pro Smartphone 15,851.66,3,2554.98
ORD-202329546,2023-04-29,EMEA,Germany,Summit Delta Systems,Electronics,"4K Monitor 27""",330.81,7,2315.67
ORD-202324824,2023-04-29,North America,Canada,Gamma Beta Ltd.,Electronics,Pro Smartphone 15,831.4,32,26604.8
ORD-202317588,2023-04-29,APAC,India,Next Beta Solutions,Electronics,Docking Station,190.92,6,1145.52
ORD-202309975,2023-04-29,EMEA,Germany,Summit Beta Solutions,Electronics,"4K Monitor 27""",366.51,12,4398.12
ORD-202326679,2023-04-29,North America,United States,Apex Beta Group,Office Supplies,Meeting Whiteboard,293.12,2,586.24
ORD-202303617,2023-04-29,EMEA,Germany,Global Gamma Systems,Electronics,Docking Station,207.61,6,1245.66
ORD-202306023,2023-04-29,North America,Canada,Global Beta Corp.,Software,Security Suite,1560.88,7,10926.16
ORD-202307202,2023-04-29,APAC,China,Elite Global Systems,Electronics,Enterprise Laptop X1,1258.54,3,3775.62
ORD-202327102,2023-04-29,EMEA,Germany,Global Gamma Corp.,Electronics,Pro Smartphone 15,919.51,7,6436.57
ORD-202319553,2023-04-29,LATAM,Mexico,Beta Beta Group,Software,Security Suite,1516.87,8,12134.96
ORD-202304479,2023-04-29,North America,United States,Next Summit Systems,Electronics,Docking Station,214.79,2,429.58
ORD-202317573,2023-04-29,North America,Canada,Apex Delta Group,Electronics,Docking Station,197.32,1,197.32
ORD-202313563,2023-04-29,LATAM,Brazil,Global Beta Corp.,Office Supplies,Ergonomic Chair,407.24,4,1628.96
ORD-202314646,2023-04-29,EMEA,France,Global Alpha Ltd.,Electronics,Pro Smartphone 15,865.04,3,2595.12
ORD-202315444,2023-04-29,EMEA,Netherlands,Gamma Beta Group,Office Supplies,Ergonomic Chair,403.65,2,807.3
ORD-202320473,2023-04-29,North America,United States,Next Apex Group,Electronics,Pro Smartphone 15,853.93,1,853.93
ORD-202310718,2023-04-29,North America,United States,Next Global Ltd.,Electronics,Pro Smartphone 15,972.0,4,3888.0
ORD-202311440,2023-04-29,North America,United States,Summit Delta Solutions,Office Supplies,Meeting Whiteboard,284.16,2,568.32
ORD-202316466,2023-04-29,North America,Canada,Gamma Alpha Inc.,Electronics,Enterprise Laptop X1,1137.48,1,1137.48
ORD-202324368,2023-04-30,APAC,China,Summit Delta Solutions,Office Supplies,Standing Desk,636.18,3,1908.54
ORD-202313054,2023-04-30,LATAM,Brazil,Gamma Global Group,Electronics,Docking Station,211.51,2,423.02
ORD-202323461,2023-04-30,North America,United States,Gamma Beta Solutions,Office Supplies,Meeting Whiteboard,293.74,17,4993.58
ORD-202306370,2023-04-30,APAC,Australia,Beta Prime Group,Software,Security Suite,1339.22,1,1339.22
ORD-202328496,2023-04-30,EMEA,United Kingdom,Apex Summit Corp.,Office Supplies,Standing Desk,561.55,1,561.55
ORD-202319666,2023-04-30,North America,Canada,Summit Beta Solutions,Office Supplies,Ergonomic Chair,373.14,14,5223.96
ORD-202316990,2023-04-30,LATAM,Brazil,Apex Summit Corp.,Software,Team Collaboration Tool,206.57,2,413.14
ORD-202310550,2023-04-30,EMEA,Netherlands,Next Global Solutions,Electronics,Enterprise Laptop X1,1168.41,5,5842.05
ORD-202314511,2023-04-30,APAC,Japan,Apex Apex Ltd.,Software,Team Collaboration Tool,196.38,1,196.38
ORD-202326234,2023-04-30,North America,Canada,Prime Alpha Systems,Software,Team Collaboration Tool,220.4,1,220.4
ORD-202313877,2023-04-30,LATAM,Mexico,Beta Next Ltd.,Electronics,Wireless Headset,162.88,3,488.64
ORD-202302750,2023-04-30,North America,United States,Global Apex Inc.,Office Supplies,Ergonomic Chair,390.44,4,1561.76
ORD-202314672,2023-04-30,North America,United States,Prime Prime Systems,Software,Security Suite,1293.2,3,3879.6
ORD-202317337,2023-04-30,APAC,Japan,Beta Beta Inc.,Electronics,Enterprise Laptop X1,1218.98,1,1218.98
ORD-202302725,2023-04-30,North America,United States,Global Global Group,Electronics,"4K Monitor 27""",336.85,10,3368.5
ORD-202311800,2023-04-30,APAC,Singapore,Elite Global Group,Electronics,"4K Monitor 27""",334.43,3,1003.29
ORD-202307472,2023-04-30,APAC,Japan,Summit Gamma Systems,Electronics,Enterprise Laptop X1,1291.07,58,74882.06
ORD-202300152,2023-04-30,North America,Canada,Next Global Ltd.,Electronics,Pro Smartphone 15,935.47,2,1870.94
ORD-202318170,2023-04-30,EMEA,United Kingdom,Alpha Alpha Solutions,Electronics,Pro Smartphone 15,924.06,5,4620.3
ORD-202300601,2023-04-30,EMEA,Germany,Apex Next Group,Electronics,Enterprise Laptop X1,1112.9,8,8903.2
ORD-202313980,2023-04-30,EMEA,France,Beta Summit Corp.,Electronics,Pro Smartphone 15,864.06,2,1728.12
ORD-202302858,2023-04-30,North America,Canada,Apex Global Ltd.,Electronics,Enterprise Laptop X1,1128.65,3,3385.95
ORD-202313507,2023-04-30,APAC,India,Alpha Global Inc.,Electronics,Docking Station,197.54,10,1975.4
ORD-202307694,2023-04-30,EMEA,United Kingdom,Alpha Gamma Inc.,Electronics,Docking Station,191.17,2,382.34
ORD-202328766,2023-04-30,EMEA,United Kingdom,Gamma Summit Ltd.,Electronics,Enterprise Laptop X1,1267.62,2,2535.24
ORD-202324917,2023-04-30,North America,United States,Beta Beta Solutions,Office Supplies,Ergonomic Chair,410.89,1,410.89
ORD-202318716,2023-04-30,EMEA,Netherlands,Beta Alpha Corp.,Office Supplies,Standing Desk,576.86,4,2307.44
ORD-202300021,2023-04-30,EMEA,United Kingdom,Gamma Alpha Systems,Office Supplies,Ergonomic Chair,413.37,2,826.74
ORD-202324280,2023-04-30,APAC,Singapore,Apex Beta Inc.,Electronics,"4K Monitor 27""",338.35,1,338.35
ORD-202305614,2023-04-30,EMEA,Netherlands,Gamma Prime Ltd.,Electronics,Pro Smartphone 15,844.72,12,10136.64
ORD-202324694,2023-04-30,North America,United States,Next Beta Ltd.,Electronics,Enterprise Laptop X1,1184.41,2,2368.82
ORD-202318434,2023-04-30,APAC,Singapore,Beta Gamma Group,Office Supplies,Standing Desk,621.33,11,6834.63
ORD-202306969,2023-04-30,APAC,India,Apex Next Group,Office Supplies,Ergonomic Chair,393.57,3,1180.71
ORD-202322265,2023-04-30,EMEA,France,Apex Apex Ltd.,Office Supplies,Standing Desk,624.61,35,21861.35
ORD-202329555,2023-04-30,EMEA,Netherlands,Global Prime Ltd.,Electronics,"4K Monitor 27""",344.48,8,2755.84
ORD-202323722,2023-04-30,EMEA,France,Next Prime Inc.,Electronics,Enterprise Laptop X1,1239.47,1,1239.47
ORD-202308171,2023-04-30,APAC,China,Elite Prime Solutions,Software,Cloud License (Annual),5201.47,1,5201.47
ORD-202328182,2023-04-30,APAC,Singapore,Apex Alpha Solutions,Software,Team Collaboration Tool,202.53,1,202.53
ORD-202311144,2023-05-01,North America,Canada,Apex Gamma Ltd.,Office Supplies,Meeting Whiteboard,291.68,4,1166.72
ORD-202301835,2023-05-01,APAC,Singapore,Gamma Elite Group,Software,Cloud License (Annual),4965.62,6,29793.72
ORD-202312899,2023-05-01,North America,United States,Delta Gamma Group,Software,Team Collaboration Tool,199.04,4,796.16
ORD-202305118,2023-05-01,EMEA,Netherlands,Apex Elite Systems,Electronics,Wireless Headset,141.96,1,141.96
ORD-202307979,2023-05-01,North America,United States,Beta Prime Corp.,Office Supplies,Standing Desk,591.95,12,7103.4
ORD-202316370,2023-05-01,EMEA,France,Summit Gamma Corp.,Electronics,Enterprise Laptop X1,1255.39,2,2510.78
ORD-202311521,2023-05-01,North America,Canada,Summit Prime Systems,Office Supplies,Ergonomic Chair,405.04,10,4050.4
ORD-202308397,2023-05-01,North America,United States,Elite Alpha Inc.,Electronics,Docking Station,223.67,11,2460.37
ORD-202320484,2023-05-01,APAC,Singapore,Apex Alpha Ltd.,Electronics,Wireless Headset,139.74,1,139.74
ORD-202317789,2023-05-01,APAC,Japan,Global Beta Corp.,Electronics,Pro Smartphone 15,881.99,1,881.99
ORD-202328771,2023-05-01,North America,United States,Global Next Systems,Software,Team Collaboration Tool,204.81,1,204.81
ORD-202319265,2023-05-01,North America,Canada,Apex Summit Inc.,Software,Team Collaboration Tool,201.91,5,1009.55
ORD-202302228,2023-05-01,APAC,Australia,Gamma Beta Group,Office Supplies,Ergonomic Chair,385.67,5,1928.35
ORD-202315883,2023-05-01,APAC,Australia,Gamma Beta Corp.,Electronics,Pro Smartphone 15,874.99,5,4374.95
ORD-202312672,2023-05-01,North America,Canada,Apex Beta Group,Electronics,Enterprise Laptop X1,1287.91,1,1287.91
ORD-202319038,2023-05-01,North America,Canada,Gamma Beta Solutions,Electronics,Docking Station,200.89,3,602.67
ORD-202303314,2023-05-01,EMEA,Germany,Alpha Elite Ltd.,Electronics,Enterprise Laptop X1,1153.44,1,1153.44
ORD-202324257,2023-05-01,EMEA,Netherlands,Apex Summit Inc.,Office Supplies,Ergonomic Chair,379.31,7,2655.17
ORD-202311869,2023-05-01,North America,United States,Global Apex Inc.,Office Supplies,Ergonomic Chair,377.81,5,1889.05
ORD-202322117,2023-05-01,North America,United States,Next Global Ltd.,Software,Team Collaboration Tool,191.76,1,191.76
ORD-202301074,2023-05-01,EMEA,Netherlands,Alpha Next Systems,Electronics,Enterprise Laptop X1,1221.18,1,1221.18
ORD-202312999,2023-05-01,LATAM,Mexico,Global Elite Group,Electronics,"4K Monitor 27""",347.21,4,1388.84
ORD-202309425,2023-05-01,APAC,Japan,Summit Alpha Ltd.,Software,Team Collaboration Tool,185.35,1,185.35
ORD-202302041,2023-05-01,EMEA,France,Prime Global Ltd.,Software,Security Suite,1432.01,1,1432.01
ORD-202319759,2023-05-01,North America,Canada,Global Apex Solutions,Office Supplies,Ergonomic Chair,386.46,1,386.46
ORD-202307254,2023-05-01,APAC,Japan,Alpha Prime Solutions,Software,Team Collaboration Tool,213.52,1,213.52
ORD-202301002,2023-05-01,EMEA,France,Summit Prime Systems,Electronics,Docking Station,211.85,3,635.55
ORD-202329388,2023-05-01,North America,Canada,Apex Gamma Ltd.,Office Supplies,Standing Desk,605.33,13,7869.29
ORD-202322511,2023-05-01,North America,United States,Gamma Summit Group,Electronics,"4K Monitor 27""",345.03,1,345.03
ORD-202322916,2023-05-01,APAC,Australia,Prime Apex Inc.,Office Supplies,Ergonomic Chair,374.46,2,748.92
ORD-202325663,2023-05-01,North America,Canada,Summit Next Solutions,Software,Cloud License (Annual),4786.71,1,4786.71
ORD-202303009,2023-05-01,APAC,Singapore,Prime Prime Ltd.,Office Supplies,Ergonomic Chair,418.18,1,418.18
ORD-202320968,2023-05-01,North America,United States,Delta Gamma Systems,Electronics,Wireless Headset,153.0,4,612.0
ORD-202322476,2023-05-01,APAC,Australia,Next Beta Ltd.,Electronics,Pro Smartphone 15,961.15,3,2883.45
ORD-202327635,2023-05-01,EMEA,Germany,Prime Apex Ltd.,Electronics,Wireless Headset,154.56,1,154.56
ORD-202300117,2023-05-01,North America,Canada,Apex Alpha Corp.,Office Supplies,Meeting Whiteboard,297.05,3,891.15
ORD-202328891,2023-05-01,North America,United States,Apex Prime Corp.,Electronics,"4K Monitor 27""",364.79,3,1094.37
ORD-202322209,2023-05-01,EMEA,Germany,Global Apex Solutions,Electronics,Docking Station,190.58,2,381.16
ORD-202310299,2023-05-01,APAC,Australia,Next Beta Group,Electronics,Enterprise Laptop X1,1237.74,33,40845.42
ORD-202311797,2023-05-01,EMEA,United Kingdom,Alpha Alpha Corp.,Electronics,Pro Smartphone 15,903.69,2,1807.38
ORD-202310472,2023-05-01,APAC,Singapore,Next Beta Ltd.,Software,Security Suite,1477.22,2,2954.44
ORD-202307030,2023-05-01,North America,Canada,Elite Alpha Systems,Electronics,Enterprise Laptop X1,1187.65,1,1187.65
ORD-202304719,2023-05-01,North America,Canada,Summit Summit Solutions,Electronics,"4K Monitor 27""",332.36,4,1329.44
ORD-202303937,2023-05-01,APAC,Australia,Next Global Solutions,Electronics,"4K Monitor 27""",348.85,2,697.7
ORD-202315754,2023-05-01,North America,Canada,Global Delta Solutions,Electronics,"4K Monitor 27""",377.06,4,1508.24
ORD-202320779,2023-05-01,North America,United States,Beta Apex Solutions,Office Supplies,Standing Desk,529.09,3,1587.27
ORD-202305078,2023-05-01,EMEA,Germany,Apex Delta Inc.,Electronics,Pro Smartphone 15,843.03,2,1686.06
ORD-202321641,2023-05-01,North America,Canada,Summit Prime Solutions,Software,Team Collaboration Tool,200.32,8,1602.56
ORD-202316783,2023-05-01,North America,Canada,Global Global Group,Electronics,Enterprise Laptop X1,1236.08,1,1236.08
ORD-202305273,2023-05-01,EMEA,France,Apex Gamma Ltd.,Electronics,Pro Smartphone 15,984.46,1,984.46
ORD-202302670,2023-05-01,North America,Canada,Elite Gamma Solutions,Electronics,Pro Smartphone 15,882.78,11,9710.58
ORD-202303454,2023-05-02,North America,Canada,Beta Delta Inc.,Electronics,"4K Monitor 27""",333.35,1,333.35
ORD-202314431,2023-05-02,North America,United States,Next Apex Group,Software,Team Collaboration Tool,195.76,1,195.76
ORD-202319314,2023-05-02,North America,United States,Summit Beta Solutions,Electronics,Pro Smartphone 15,906.0,4,3624.0
ORD-202325056,2023-05-02,North America,United States,Summit Prime Solutions,Electronics,Enterprise Laptop X1,1187.03,3,3561.09
ORD-202325091,2023-05-02,LATAM,Mexico,Beta Prime Systems,Electronics,Docking Station,198.24,4,792.96
ORD-202316874,2023-05-02,North America,Canada,Beta Next Group,Software,Security Suite,1603.97,7,11227.79
ORD-202301256,2023-05-02,APAC,Australia,Next Delta Ltd.,Electronics,"4K Monitor 27""",354.35,3,1063.05
ORD-202322387,2023-05-02,North America,United States,Gamma Gamma Inc.,Office Supplies,Ergonomic Chair,367.57,3,1102.71
ORD-202310951,2023-05-02,EMEA,Netherlands,Beta Global Inc.,Electronics,Enterprise Laptop X1,1218.6,5,6093.0
ORD-202323061,2023-05-02,North America,United States,Summit Beta Solutions,Electronics,Wireless Headset,147.81,3,443.43
ORD-202320092,2023-05-02,North America,United States,Summit Elite Group,Office Supplies,Standing Desk,602.05,1,602.05
ORD-202320810,2023-05-02,LATAM,Mexico,Next Apex Solutions,Software,Cloud License (Annual),4995.92,5,24979.6
ORD-202312054,2023-05-02,LATAM,Mexico,Prime Alpha Systems,Office Supplies,Standing Desk,619.78,3,1859.34
ORD-202310270,2023-05-02,EMEA,United Kingdom,Beta Beta Group,Electronics,"4K Monitor 27""",342.21,1,342.21
ORD-202320697,2023-05-02,EMEA,Germany,Beta Global Inc.,Electronics,Pro Smartphone 15,956.6,8,7652.8
ORD-202307654,2023-05-02,APAC,Australia,Alpha Beta Group,Software,Cloud License (Annual),5064.32,3,15192.96
ORD-202320535,2023-05-02,EMEA,France,Next Delta Corp.,Electronics,"4K Monitor 27""",364.65,1,364.65
ORD-202329274,2023-05-02,EMEA,France,Elite Apex Group,Electronics,Docking Station,204.52,2,409.04
ORD-202309388,2023-05-02,APAC,India,Next Gamma Solutions,Electronics,Pro Smartphone 15,895.92,2,1791.84
ORD-202301722,2023-05-02,North America,United States,Prime Apex Solutions,Electronics,Enterprise Laptop X1,1294.18,6,7765.08
ORD-202314311,2023-05-02,North America,United States,Global Prime Inc.,Electronics,Pro Smartphone 15,857.15,3,2571.45
ORD-202317438,2023-05-02,APAC,India,Gamma Prime Ltd.,Office Supplies,Ergonomic Chair,394.0,7,2758.0
ORD-202324015,2023-05-02,North America,Canada,Global Prime Inc.,Software,Security Suite,1619.33,6,9715.98
ORD-202320244,2023-05-02,EMEA,France,Prime Global Ltd.,Office Supplies,Meeting Whiteboard,281.84,8,2254.72
ORD-202314368,2023-05-02,North America,Canada,Gamma Prime Ltd.,Office Supplies,Meeting Whiteboard,320.38,4,1281.52
ORD-202312444,2023-05-02,North America,United States,Alpha Delta Systems,Electronics,Pro Smartphone 15,884.29,8,7074.32
ORD-202308713,2023-05-02,North America,United States,Gamma Prime Systems,Office Supplies,Ergonomic Chair,425.8,1,425.8
ORD-202325780,2023-05-02,APAC,China,Apex Delta Group,Electronics,"4K Monitor 27""",355.09,4,1420.36
ORD-202327495,2023-05-02,APAC,India,Beta Gamma Ltd.,Electronics,Enterprise Laptop X1,1158.31,1,1158.31
ORD-202305412,2023-05-02,APAC,Australia,Beta Next Ltd.,Electronics,Pro Smartphone 15,882.73,1,882.73
ORD-202315113,2023-05-02,EMEA,France,Beta Delta Inc.,Software,Team Collaboration Tool,220.0,2,440.0
ORD-202301300,2023-05-02,North America,Canada,Alpha Delta Systems,Office Supplies,Standing Desk,580.04,4,2320.16
ORD-202319840,2023-05-02,APAC,Singapore,Next Apex Group,Software,Team Collaboration Tool,182.05,2,364.1
ORD-202321895,2023-05-02,EMEA,Netherlands,Apex Alpha Corp.,Office Supplies,Ergonomic Chair,399.95,1,399.95
ORD-202301226,2023-05-02,EMEA,France,Elite Next Inc.,Office Supplies,Ergonomic Chair,358.47,11,3943.17
ORD-202301130,2023-05-02,APAC,China,Beta Gamma Ltd.,Electronics,Pro Smartphone 15,899.64,8,7197.12
ORD-202306229,2023-05-02,EMEA,United Kingdom,Summit Beta Systems,Office Supplies,Meeting Whiteboard,302.11,10,3021.1
ORD-202310608,2023-05-02,EMEA,France,Elite Prime Ltd.,Software,Security Suite,1615.1,10,16151.0
ORD-202324788,2023-05-02,North America,Canada,Next Global Ltd.,Office Supplies,Meeting Whiteboard,288.21,1,288.21
ORD-202323287,2023-05-02,North America,United States,Delta Elite Systems,Electronics,Enterprise Laptop X1,1163.33,1,1163.33
ORD-202329803,2023-05-03,EMEA,Netherlands,Summit Prime Solutions,Electronics,Enterprise Laptop X1,1118.56,2,2237.12
ORD-202319963,2023-05-03,APAC,India,Next Delta Solutions,Office Supplies,Ergonomic Chair,384.7,4,1538.8
ORD-202323439,2023-05-03,North America,Canada,Beta Gamma Corp.,Electronics,Enterprise Laptop X1,1215.13,1,1215.13
ORD-202308844,2023-05-03,EMEA,France,Delta Elite Inc.,Software,Security Suite,1679.81,6,10078.86
ORD-202326034,2023-05-03,EMEA,Germany,Apex Prime Corp.,Electronics,Enterprise Laptop X1,1236.06,3,3708.18
ORD-202314109,2023-05-03,APAC,India,Prime Apex Group,Software,Cloud License (Annual),5034.25,3,15102.75
ORD-202300582,2023-05-03,EMEA,France,Gamma Next Group,Software,Team Collaboration Tool,194.87,4,779.48
ORD-202306123,2023-05-03,North America,United States,Summit Summit Solutions,Electronics,Enterprise Laptop X1,1180.04,3,3540.12
ORD-202307721,2023-05-03,North America,United States,Gamma Prime Systems,Electronics,Docking Station,198.68,3,596.04
ORD-202316229,2023-05-03,EMEA,Germany,Next Delta Inc.,Electronics,Enterprise Laptop X1,1197.83,3,3593.49
ORD-202308467,2023-05-03,North America,Canada,Apex Delta Solutions,Electronics,"4K Monitor 27""",346.64,1,346.64
ORD-202318328,2023-05-03,North America,United States,Elite Alpha Systems,Electronics,Enterprise Laptop X1,1237.09,2,2474.18
ORD-202316220,2023-05-03,APAC,Japan,Elite Gamma Corp.,Office Supplies,Meeting Whiteboard,288.02,6,1728.12
ORD-202323161,2023-05-03,EMEA,France,Next Beta Inc.,Software,Team Collaboration Tool,206.04,17,3502.68
ORD-202323933,2023-05-03,APAC,Japan,Prime Elite Systems,Electronics,Enterprise Laptop X1,1331.8,2,2663.6
ORD-202304905,2023-05-03,North America,Canada,Prime Apex Solutions,Software,Team Collaboration Tool,205.83,2,411.66
ORD-202318220,2023-05-03,North America,United States,Gamma Apex Systems,Office Supplies,Standing Desk,627.2,8,5017.6
ORD-202327377,2023-05-03,APAC,Singapore,Summit Global Systems,Electronics,Enterprise Laptop X1,1233.22,3,3699.66
ORD-202317867,2023-05-03,North America,United States,Summit Global Solutions,Electronics,Enterprise Laptop X1,1194.69,1,1194.69
ORD-202318539,2023-05-03,North America,United States,Gamma Beta Solutions,Electronics,Pro Smartphone 15,890.75,2,1781.5
